Datetime,Tweet Id,Text,URL,User
2023-03-10 21:06:31+00:00,1634299717877112835,@Mongo248 Wait I thought we were not allowed to do that in hospital? I'd probably get upset yhoo.,https://twitter.com/Pelostical/status/1634299717877112835,https://twitter.com/Pelostical
2023-03-10 21:04:31+00:00,1634299215714156546,Remember that day I had a black out? Yhoo 1818 is not for the faint hearted??,https://twitter.com/ontie_ODM/status/1634299215714156546,https://twitter.com/ontie_ODM
2023-03-10 20:52:55+00:00,1634296295589330945,Tsati is turning the meatballs with her bare hands??? Yhoo #BBTitans,https://twitter.com/Trey_shyda/status/1634296295589330945,https://twitter.com/Trey_shyda
2023-03-10 20:52:41+00:00,1634296236751585281,Nah this zino snippet doing rounds on tiktok better not come out ass yhoo 😂😭,https://twitter.com/Maybejuwon/status/1634296236751585281,https://twitter.com/Maybejuwon
2023-03-10 20:52:20+00:00,1634296151292690433,@Nolu_uthando Yhoo and Mpho's family is so chilled 🥺🥺 #ThembaMyInkedWorld,https://twitter.com/zee_pat101/status/1634296151292690433,https://twitter.com/zee_pat101
2023-03-10 20:50:57+00:00,1634295803354263552,ndiphosiwe yhoo loadshedding.🤦‍♀️,https://twitter.com/bonke15/status/1634295803354263552,https://twitter.com/bonke15
2023-03-10 20:50:12+00:00,1634295613943689217,"@thisha_omuhle 😭 thank you baby, but Yhoo she’s so beautiful &amp; I enjoyed her content 😭🤣",https://twitter.com/Sasalurv/status/1634295613943689217,https://twitter.com/Sasalurv
2023-03-10 20:47:39+00:00,1634294970436681729,@makhura_sydney Re busy yhoo🤣🤣,https://twitter.com/Pheladi_Ngoato/status/1634294970436681729,https://twitter.com/Pheladi_Ngoato
2023-03-10 20:38:33+00:00,1634292679537197057,Yhoo bethuna Thulani https://t.co/7t3L7eQWoR,https://twitter.com/sethu_dot/status/1634292679537197057,https://twitter.com/sethu_dot
2023-03-10 20:37:52+00:00,1634292510670372864,Yhoo the way I miss my GF it fucking sucks 🥲,https://twitter.com/MatMap2/status/1634292510670372864,https://twitter.com/MatMap2
2023-03-10 20:36:22+00:00,1634292130423119875,@mightbe_yourdad yhoo😭😭😭😭,https://twitter.com/ohitsme/status/1634292130423119875,https://twitter.com/ohitsme
2023-03-10 20:35:08+00:00,1634291819604332544,@zizz90 @Fswglory Yhoo in Justin’s voice 😆,https://twitter.com/ShumaAbdulmaliq/status/1634291819604332544,https://twitter.com/ShumaAbdulmaliq
2023-03-10 20:31:40+00:00,1634290949982502912,@AnishaPally @BeckyOkojie1 Yhoo,https://twitter.com/wandie21227562/status/1634290949982502912,https://twitter.com/wandie21227562
2023-03-10 20:27:40+00:00,1634289940170440706,@KingBishop1st Yhoo🚮,https://twitter.com/Melanin_Mmaps/status/1634289940170440706,https://twitter.com/Melanin_Mmaps
2023-03-10 20:24:59+00:00,1634289268624445473,@GomoAkhona @22 @ThembaBroly Yhoo aii m stil traumitised😪,https://twitter.com/preciouszainah1/status/1634289268624445473,https://twitter.com/preciouszainah1
2023-03-10 20:19:24+00:00,1634287862542741504,"@NqezaneSethu yhoo hai sana ngoba ke😂🔥that's why Yvonne was always saying ""Fine Boy"" after every 3 mins lmaoooo",https://twitter.com/Dee_Yzy/status/1634287862542741504,https://twitter.com/Dee_Yzy
2023-03-10 20:15:09+00:00,1634286792689045511,@getsbeta The Dimplss yhoo https://t.co/eHeQTu0wBw He's insanely gorgeous. https://t.co/3voc4OTEZY,https://twitter.com/Maki_Mihlali/status/1634286792689045511,https://twitter.com/Maki_Mihlali
2023-03-10 20:14:36+00:00,1634286652129529869,@Aluh88 Yhoo Allu. He is giving. I can love him less,https://twitter.com/ntyaksie/status/1634286652129529869,https://twitter.com/ntyaksie
2023-03-10 20:12:15+00:00,1634286063198896128,@SangoNqayi Yhoo yhoo yhoo ndinikeni iwhisky,https://twitter.com/PER_ZAR/status/1634286063198896128,https://twitter.com/PER_ZAR
2023-03-10 20:11:22+00:00,1634285838359056423,Yhoo mna from Cape Town to Limpopo 😭😩Futhi nje I don't regret it shame..,https://twitter.com/NadiraAyanna/status/1634285838359056423,https://twitter.com/NadiraAyanna
2023-03-10 20:05:10+00:00,1634284278623207424,Yhoo this is bad,https://twitter.com/MsRiri_M/status/1634284278623207424,https://twitter.com/MsRiri_M
2023-03-10 20:03:20+00:00,1634283819665707009,@TheYams__ LMAO! I love it so much yhoo.,https://twitter.com/_MaPhoka/status/1634283819665707009,https://twitter.com/_MaPhoka
2023-03-10 20:03:04+00:00,1634283752904970263,Yhoo Miracle's mouth? You would swear Yvonne umshiya nge 10 years u Juicy🤚🏿,https://twitter.com/malhilhi_s/status/1634283752904970263,https://twitter.com/malhilhi_s
2023-03-10 20:03:03+00:00,1634283747427209217,@MamaEtonPrayzer @rickyntaita Its a lot yhoo,https://twitter.com/preciouszainah1/status/1634283747427209217,https://twitter.com/preciouszainah1
2023-03-10 20:02:56+00:00,1634283716926226432,@youcancallmeQ_ Yhoo singaphumi naye iidyunivesithi zingcolile 😭🤣,https://twitter.com/quin_vee_1/status/1634283716926226432,https://twitter.com/quin_vee_1
2023-03-10 20:00:24+00:00,1634283078490247196,I should have been there yhoo!! 😭😭what a time 🔥❤️,https://twitter.com/_Isa_Mag/status/1634283078490247196,https://twitter.com/_Isa_Mag
2023-03-10 20:00:20+00:00,1634283064523214856,@Real_TheGuy_ZA @SizweDhlomo Yhoo who hurt you 😭😭🫠 that was really not that deep 😂,https://twitter.com/_Nomvuyo_/status/1634283064523214856,https://twitter.com/_Nomvuyo_
2023-03-10 20:00:09+00:00,1634283016469073936,@Tboz_M8 Yhoo i saw problems,https://twitter.com/DRMaradonaMazwi/status/1634283016469073936,https://twitter.com/DRMaradonaMazwi
2023-03-10 19:58:45+00:00,1634282664998981669,😂 yhoo,https://twitter.com/ZimasaMatiwane/status/1634282664998981669,https://twitter.com/ZimasaMatiwane
2023-03-10 19:58:35+00:00,1634282621436940294,@Nthabis6 😂😂😂😂 yhoo Khosi.,https://twitter.com/naledijumbo/status/1634282621436940294,https://twitter.com/naledijumbo
2023-03-10 19:57:03+00:00,1634282235837788161,"Miraku will finish the meat yhoo aowa 😭😭😭
#BBTitans
#KhosiTheKhontent
#Khosireigns
#KhosiTwala𓃵 https://t.co/7yNunYfjH7",https://twitter.com/tsmofomme/status/1634282235837788161,https://twitter.com/tsmofomme
2023-03-10 19:55:49+00:00,1634281926654677005,@nana_sugars @liliansibia13 When is dis party yhoo,https://twitter.com/JoySlimzy/status/1634281926654677005,https://twitter.com/JoySlimzy
2023-03-10 19:55:21+00:00,1634281808182366240,I overthink Yhoo Lena,https://twitter.com/im_queenesther/status/1634281808182366240,https://twitter.com/im_queenesther
2023-03-10 19:54:35+00:00,1634281616104214539,Yhoo Mo. Finished me https://t.co/FJWmfUD2fc,https://twitter.com/Onka_Itu/status/1634281616104214539,https://twitter.com/Onka_Itu
2023-03-10 19:52:45+00:00,1634281153367556098,@Kabaa_mih I tried to ignore it but yhoo,https://twitter.com/LesegoLaone/status/1634281153367556098,https://twitter.com/LesegoLaone
2023-03-10 19:44:51+00:00,1634279167381458949,"Yhoo Blue Aiva trending as usual
Congratulations baby girl
BLUE AIVA THE GROOVIST
#BBTitans 
#BlueAiva",https://twitter.com/SusanAjah9/status/1634279167381458949,https://twitter.com/SusanAjah9
2023-03-10 19:41:28+00:00,1634278313605713926,AHHHHH 😁😁😁 I JUST SAW MY FRIEND ON REAL HOUSEWIVES OF QGEBERHA. Yhoo I'm so happy for hey guys 🥺🥺🥺💜💜💜 #RHOGQ #RHOGqeberha https://t.co/xRISUziLA1,https://twitter.com/Sis_chunli/status/1634278313605713926,https://twitter.com/Sis_chunli
2023-03-10 19:41:23+00:00,1634278293078790152,AHHHHH 😁😁😁 I JUST SAW MY FRIEND ON REAL HOUSEWIVES OF QGEBERHA. Yhoo I'm so happy for hey guys 🥺🥺🥺💜💜💜 #RHOGQ #RHOGqeberha https://t.co/743mZMWAUT,https://twitter.com/Sis_chunli/status/1634278293078790152,https://twitter.com/Sis_chunli
2023-03-10 19:41:21+00:00,1634278286648922135,AHHHHH 😁😁😁 I JUST SAW MY FRIEND ON REAL HOUSEWIVES OF QGEBERHA. Yhoo I'm so happy for hey guys 🥺🥺🥺💜💜💜 #RHOGQ #RHOGqeberha https://t.co/ZwNKT1DFdq,https://twitter.com/Sis_chunli/status/1634278286648922135,https://twitter.com/Sis_chunli
